Id,Hazard
983,4.552457404659467
984,4.16119171140181
985,3.332864589316995
987,3.0332101774677227
988,4.5779529281726115
989,3.9996271802989307
991,3.6149328448887124
992,3.552169775308502
993,3.001349331177435
997,3.9663096609809134
999,2.021740209277791
1003,1.8834238143899
1006,4.529738532917414
1007,4.415201806842676
1013,3.6883753528140053
1015,3.6668414803038187
1016,2.2489455915766117
1017,3.20958732989763
1018,7.492141660936288
1019,4.137223829841164
1020,3.5142528798260377
1021,4.5977895194860885
1023,2.375966904364402
1025,3.651031118062426
1027,2.9597996089635066
1028,5.276673900886573
1029,3.789241716166372
1032,4.316364796035603
1035,3.0068975702289427
1039,3.0347866425642236
1040,4.688669309225476
1041,2.086178498385781
1043,3.2497556473013836
1045,4.133310754015614
1046,7.764489600621947
1049,3.479132159828483
1054,6.148003107132413
1056,4.091984830257851
1057,4.009849132686247
1058,4.292920916603213
1060,8.72175959765844
1061,3.192613226195923
1062,4.058849913642093
1063,4.115462392950555
1066,3.5397289561352183
1071,3.358450202571394
1072,2.7028479382029116
1076,4.565932555172897
1077,2.9763372652446547
1078,3.0168680437873547
1082,4.120014762436288
1083,3.1210648089477333
1085,4.379137059481741
1086,3.902989356615879
1088,3.692226246036589
1089,7.384183687200744
1090,4.8279399882748795
1093,3.7032245839578968
1094,4.58580180602353
1095,4.6383550863281755
1096,3.861913948568774
1097,3.37240185298874
1098,3.6212522915947796
1103,3.88976366770091
1104,3.6236376027062063
1109,3.404621832810043
1110,3.798256193174825
1111,4.241528687125147
1113,3.4422358261037838
1114,2.5057643849359517
1115,2.9550843788464256
1117,3.5258093490899247
1118,2.3172794735699798
1121,3.8673827300996786
1122,2.890966848191302
1124,4.405996980321776
1125,2.593639980296748
1126,4.982321119422658
1127,3.017641157476093
1128,5.200700946597055
1130,3.383139065934973
1132,4.339895241201956
1135,4.425923888345328
1136,3.853750572948722
1139,6.801401721914206
1140,4.903208583102245
1141,2.9997033945379004
1147,4.470844423176501
1150,6.047779629476351
1152,3.871096955080815
1154,4.664819160249988
1157,2.6025169596545985
1158,2.6961975050948643
1160,5.353783409051093
1162,3.682309361597312
1163,2.4545409824271633
1164,3.258253837622271
1171,3.480307779676422
1173,2.7466459677251844
1174,4.842923147668053
1176,3.3426987016397165
1178,4.028928515280016
1182,3.9469378140110587
1185,3.6818220012620744
1188,2.673425482573645
1189,2.114615536186218
1192,5.063984168920686
1194,2.870883873472196
1195,4.069361786619637
1199,3.4189150434286715
1200,2.29163102151333
1203,5.05705720652118
1204,6.313845461570218
1206,4.4817099743820235
1209,3.7722551455905275
1214,4.309289133535024
1215,3.847012620724483
1217,3.030737634962205
1219,4.7181398614648415
1220,4.471389924741857
1221,3.2306129336348546
1222,5.114611485993243
1223,2.3065838760149227
1225,4.44818189319244
1226,2.138265447696823
1228,4.951491546885731
1229,3.8148629251848947
1231,2.643267550052432
1233,3.759620344022081
1234,3.1641263302514515
1235,3.0596410117887567
1236,3.88578395981133
1238,5.039833280213666
1240,4.643233465848038
1241,4.450515627542962
1242,8.783470298614652
1244,3.137575781600556
1245,2.669499726954614
1248,3.5860002292718125
1250,3.1467929043445793
1251,3.3616377126273003
1252,4.704940225597614
1253,5.260306186755117
1255,3.2574300923332773
1258,3.2925682114524433
1261,4.36067373212799
1262,3.799203106982408
1267,3.4696506394903555
1268,3.668103618934224
1270,2.994831863330009
1271,6.5350704461588185
1274,3.919988610894227
1275,3.023340355458931
1276,4.317603308524776
1277,3.2004469116943772
1279,3.1022734804133423
1280,5.293791937379049
1281,3.571682768258973
1282,4.624169990467898
1285,4.487543886666928
1289,1.966447722943483
1293,2.481499811775757
1294,5.038689036781188
1295,4.266702648155036
1296,3.8328145159427827
1298,4.144351943065141
1300,3.5414564543582463
1301,3.8402350521075297
1302,2.7914423379210143
1303,2.054519763246719
1304,6.008302380207304
1306,4.08071970409095
1308,5.625876620369676
1311,3.84070204011672
1312,2.5390491326414475
1313,4.328739605248923
1314,4.144835307186034
1315,2.7583532095961485
1316,2.321991878888768
1317,4.2963359013978035
1319,3.252758565928321
1320,3.373092795924893
1321,3.471723880446059
1322,5.503738627462319
1324,3.1446782521069485
1326,3.3309228431139735
1327,4.359731447280539
1328,2.60591110048189
1329,3.305638277009902
1330,7.789652476881675
1332,3.924344065235304
1333,5.279072599280618
1334,5.187665630997565
1335,3.059200079476682
1336,3.791556579357123
1339,3.4522903632084168
1344,3.044897293155164
1346,5.218982834392151
1350,3.3406327665015914
1351,4.466994308772816
1352,3.6106699329264513
1354,3.129847435097279
1356,2.3044976238524457
1358,4.995812271059493
1359,5.2601301430830185
1361,2.830891003921783
1363,2.712824883016184
1364,3.697106611405408
1366,2.8655426484645883
1368,3.9524559195931532
1370,3.2812571194611424
1371,2.6009516577239644
1374,3.8848727768035367
1375,2.905115567242758
1376,4.534496306145724
1377,3.6326542153538197
1379,4.053257639173858
1380,3.73671444371906
1382,3.407460743333954
1384,3.7942768470873114
1387,6.841196785228526
1388,6.080443554435659
1393,4.188373145744679
1395,3.4253388602299326
1396,4.458509722563428
1398,4.011701461207686
1399,2.8498392169393583
1401,2.2242395184203625
1403,2.326669380396152
1404,4.408800995002937
1405,6.251133980287231
1408,4.508642105901901
1409,3.99254729553694
1411,3.420179778603856
1413,4.255409149308375
1414,3.8094007963728167
1415,3.822462603557441
1417,2.917745444737968
1419,3.9387508229418637
1421,4.380154650527031
1423,3.325650029411041
1427,9.661646527577993
1429,2.943172422219834
1430,4.385025488552169
1433,4.371663913974975
1434,2.9632284772537316
1436,4.387581283021912
1438,4.326153099984723
1441,2.624725682226137
1443,5.476396730774768
1447,3.4896116120201883
1451,3.084210815744643
1457,4.042440778578026
1459,4.658279129420676
1460,3.4682052034533672
1462,3.6068165215145136
1464,4.096101471746274
1466,3.923484798138438
1467,3.5144061958474433
1469,3.0667934162402926
1472,3.73027756449438
1475,3.9735225052236567
1476,2.8540813815794683
1479,4.980511059836261
1480,4.072284185991472
1483,5.682310674890992
1484,2.6754442918374597
1485,3.7856117650931465
1488,3.445610741538875
1490,3.449287543613197
1492,3.6776831646350736
1493,4.442152975386627
1495,4.388644364402208
1496,4.026843155159624
1499,2.6719216788084497
1502,3.3683674709471383
1503,3.9663743033796424
1505,2.673253405308021
1509,3.387236278055008
1510,3.152564222812969
1511,6.512323991030015
1512,2.843279944254776
1513,5.617509602244714
1515,2.9634906703728885
1517,3.394115015027441
1520,4.155227997211006
1522,5.159144899781871
1523,3.7011676864191774
1524,4.216751724370025
1526,4.048353081722583
1527,11.513390398756549
1528,4.865689712955578
1529,2.8514418456508697
1533,3.5391934203757947
1536,4.046404045821503
1537,4.306076895251347
1540,5.107934448985434
1541,2.891800763056545
1543,4.110132468319843
1544,4.133824295971066
1546,5.2181140874971845
1548,11.858489403604423
1549,3.7557672181951753
1550,3.8997852206343246
1552,5.7563839939995125
1553,3.745678933469895
1554,4.200070135449807
1555,5.094785268629965
1560,3.461023420802202
1564,2.6488719065734667
1567,3.9080694053246843
1570,2.020358015278354
1571,4.508453364638478
1573,3.0198358700313213
1575,3.5760255250004187
1576,4.056668054316993
1579,2.6671134904691502
1580,2.988285265247394
1582,2.50164945428945
1583,5.0608300828345785
1586,2.78662861670367
1587,3.6547366510986947
1590,4.40128081452133
1591,3.5904861790427214
1595,3.5254217536340215
1597,4.733942384506945
1602,5.395801489697083
1603,3.2334378151086796
1604,2.197381012770121
1605,4.49942609862212
1606,4.292676335323883
1607,4.34273682222433
1610,4.354669499818366
1611,3.805038985630252
1614,4.43382818189708
1617,3.8848345027271707
1619,3.4580813275824704
1623,4.370232918358298
1625,3.7102679078665792
1626,3.5596343551404717
1627,2.7286425293500756
1632,4.289611539016179
1633,3.2571793520256778
1634,3.2973085212179827
1635,3.560768629373441
1636,5.294874528528376
1638,4.567185507604772
1639,2.785207677127425
1641,3.8188159094241128
1644,8.131777141223463
1645,3.9024961966026863
1649,3.3500671663908914
1650,3.791076385492886
1651,3.260635044424645
1653,4.690923418050406
1654,3.6352306300789765
1656,3.8743402789247208
1657,3.66591499289052
1658,3.061209125088795
1659,4.015794350155647
1660,4.599097890693611
1661,4.437877269786325
1663,2.8736797962894913
1664,3.4541276114057125
1666,3.1150148947480822
1667,5.652896124898631
1668,3.892750077669837
1669,3.3619961829641323
1670,4.995378264132788
1671,4.327712230339637
1672,3.1194629440676875
1678,4.872962630628749
1682,3.1428831989927
1683,2.6668810206586806
1687,4.384998025808035
1689,5.635243720706252
1690,3.0056734161206284
1692,2.8396954237940557
1693,3.9039106617837245
1696,3.4282796988423607
1698,3.958534829151753
1700,6.877199081121034
1702,4.574013665971358
1704,3.5982548458538597
1706,2.4674452368020985
1707,4.118635690858084
1710,4.494072792561021
1711,3.1954655163170402
1712,4.009755605788423
1717,2.5919250016585225
1721,4.4570436265102105
1722,3.209299028798985
1723,11.173555672547433
1725,2.958105887373054
1729,3.351976186757062
1730,4.4693280618509394
1732,3.871035221822906
1733,3.429490888715744
1735,3.3429334125065155
1737,3.7580550916801343
1739,2.9213423821208075
1740,3.6854160039072985
1741,2.8604110149854187
1742,4.471870946568615
1744,5.896350074301307
1746,3.17394134827686
1752,2.3292512507788743
1753,3.3422927918254013
1754,5.689556060254623
1757,3.500568934295633
1759,3.784568234534869
1760,5.185313535760822
1761,6.117636292366931
1762,2.505232155149672
1763,3.41181950541488
1765,4.5519417655566885
1766,3.874833830353843
1767,2.727091070077474
1769,2.995489885346956
1770,2.443259432224356
1771,4.4077760098677965
1772,4.640788556485626
1774,3.577070760507989
1775,14.676037913776653
1778,6.03192072214721
1780,3.15954413021237
1781,6.029506029613558
1782,5.872660750113082
1785,1.7176885219558797
1788,4.342844116173423
1790,3.092009109676236
1791,2.3463536220851196
1792,3.7778175969155736
1793,3.805152276776659
1795,7.675152478027923
1796,3.7920602211820755
1798,3.2808033764647284
1799,5.488366973729494
1801,4.370828788729407
1803,2.792142294291017
1805,3.5989950073703803
1806,4.990106939556113
1811,4.54083070662876
1817,3.441511415317229
1820,2.612116996997766
1824,3.613498847710722
1827,5.916820180835392
1828,4.299802251487836
1829,3.0887381672306047
1831,6.997468049511919
1832,2.931846026614567
1833,3.73367134523179
1834,3.5399889906423754
1835,4.051515860694102
1839,4.089889421224309
1840,3.001913452795776
1842,4.063999670664989
1844,3.249270222517853
1845,3.7142197170700273
1847,6.383799093827175
1848,4.467384357782135
1851,4.8824686406196305
1852,4.80894186818787
1853,3.6567834297585984
1857,4.316317913258101
1860,2.990895685356147
1861,3.412302493008778
1863,6.6158620214843955
1864,5.252392317334418
1865,4.016655417278934
1867,4.687460676156708
1868,6.020675052435061
1870,4.9834072648367735
1871,4.826658059860786
1873,3.909820639303171
1875,3.1737579162740435
1876,4.600095394960129
1878,5.240738948497937
1881,2.9325393164007973
1883,3.1122966644649424
1884,6.206496600849046
1885,3.65737236525825
1887,3.9835786685547365
1888,2.550642128361398
1889,3.3141314424264916
1890,3.9297272275913775
1892,3.9242663681862364
1895,2.2289444724557255
1896,2.905756440968771
1899,2.488666705745252
1901,3.3137134454461137
1907,6.316809678883666
1908,4.268114548545311
1912,4.598899736375563
1913,6.861895294683083
1914,3.3138686731812506
1920,3.5205626667799894
1921,3.1901109544627824
1925,3.4281615823067684
1926,4.175533227145793
1927,4.152223971099041
1929,3.3557852400659707
1930,9.789814893178793
1931,2.552569085801865
1932,3.1943815628756047
1933,2.7343333634358515
1935,3.74933889491295
1936,2.8253237823642325
1937,3.840932585614061
1939,3.6854854963619843
1940,4.344804340371073
1943,4.851320122015282
1946,4.383637869070348
1949,3.9809909835837116
1951,2.7886823425019904
1952,3.0605400949334447
1956,3.390985139892064
1957,3.6176235102490883
1958,3.3808806683174693
1959,5.385090250984528
1960,4.9018891251167265
1962,3.7439569502074397
1963,4.094515490704036
1964,2.606800728804833
1965,3.715498015999459
1968,3.3088881356241684
1969,4.295803171068536
1972,6.309206159978136
1976,3.2850534039009167
1979,4.228469919750736
1981,4.806053109890397
1985,3.016643933536451
1988,4.230210172774441
1991,2.6868210077462455
1994,4.811368169288698
1995,6.486597586646394
1998,4.416623127269
2001,5.467146847892916
2002,3.943277558319992
2003,7.825325097894786
2005,4.244314986463265
2006,3.1856134889585297
2007,3.9886281239234878
2010,2.927473996442388
2012,4.897845170335574
2014,4.4220901908335675
2015,4.0698950878926885
2017,5.971322403750183
2019,2.7889355886785534
2020,3.5550764416467633
2021,2.416189826825417
2023,5.172955912353195
2024,2.8734056182016565
2026,3.813032337759066
2027,2.0610794915758497
2028,3.8795429776478088
2029,6.805535421948007
2030,3.0159811790522175
2031,3.1275869034188126
2032,4.957452296331193
2033,2.987141820063772
2036,4.034662547271744
2037,5.765307811377889
2038,4.328279226589784
2040,3.443255515687161
2042,3.245776525724283
2045,3.660833874508791
2046,4.152847663245475
2048,3.4507388535882333
2053,6.040708805969659
2054,3.3797874367747003
2061,4.742394185630568
2064,2.5814950546706097
2066,3.2514112724482365
2067,2.9670745486000727
2068,3.8847579418028717
2070,4.739305522079426
2075,2.1845780573145657
2079,4.729530452944955
2082,2.4270921762234776
2084,3.425140956307695
2086,4.6845524403789245
2088,2.0660456113761914
2089,4.0633997658835845
2092,4.744941940468106
2093,3.5494583709690444
2096,4.554981533744909
2098,4.499658551667747
2104,2.2339094814031353
2106,3.1007944356883668
2112,3.516561857188262
2113,2.575764798157457
2114,3.7762133315541826
2121,5.16295351468476
2125,3.715788806135464
2130,2.502439255522356
2131,5.521755076525391
2134,2.237071442158214
2141,2.878686878389016
2143,2.6594384506517548
2146,3.596811191406176
2147,3.0994171844642286
2148,6.311526813329949
2151,4.226114848625348
2155,2.6825273345212794
2156,3.4274839193476465
2158,4.266709302608721
2159,4.09568442947118
2160,4.202325218723959
2164,3.853458250723052
2165,3.9261069472921957
2166,4.425484839369104
2170,4.349980338371508
2171,2.9017491765206493
2173,2.9307018180581474
2175,4.397697871803593
2176,3.568526769592328
2177,3.528561082266547
2178,4.267892789454142
2179,6.682931254448914
2182,3.4368591104482435
2187,3.692311914924911
2188,4.170997359327733
2193,2.6643434692744936
2194,4.022371929514442
2197,3.5684409771385965
2199,4.043712129586201
2200,4.591778955975543
2202,2.905940852566765
2203,4.522817376738289
2206,2.7835703278178814
2207,6.3334868739868
2209,2.690497977464342
2216,4.321292472589369
2218,2.9559239906401658
2219,3.4350330847270394
2221,4.880125395380131
2222,3.354492750533928
2223,3.758136345692182
2228,6.60785239684775
2232,2.665718393727076
2233,3.2668957203586277
2234,3.304188651993729
2235,2.323708649791989
2236,3.7356425616766478
2237,2.2136005647897763
2238,5.274993596034184
2239,3.8759000729981326
2241,3.523395951112989
2243,4.283414354258594
2244,2.5416662073798313
2245,3.5193866778885825
2250,2.9712533433641726
2251,3.599671897875533
2252,3.337563983412374
2254,5.082877773243691
2258,2.0948745421611727
2263,2.9195628768076736
2265,7.376479233984726
2266,3.8687918229120672
2267,3.4339646110620867
2268,3.322404902639306
2270,4.006069322974179
2275,4.132182474797736
2276,1.9633779972757495
2279,3.088453157939516
2281,2.9947058986614445
2284,3.4356415074106144
2289,5.244551099221208
2290,7.613891524680274
2292,3.3033389814938845
2293,3.314592510161069
2294,2.4659370827938862
2301,5.075287287206589
2302,3.007764088897371
2303,4.7600927523506344
2305,4.218449358071141
2306,3.221907920470602
2308,3.1984231860768872
2309,4.551710534985564
2310,4.9651076364988205
2312,4.877225106581613
2313,4.817969779299699
2314,4.615049470043223
2316,4.523994624747476
2317,3.791522158685428
2320,3.350933762849907
2321,3.22366578328396
2322,5.1378173379736936
2323,4.330545273090288
2324,3.1025634092834578
2328,3.237636805022345
2329,3.9467003922954467
2332,8.912384071440254
2333,6.024913891811337
2334,3.8947594191946093
2335,3.6817552649249805
2336,2.9626522503136954
2337,5.383980369102377
2338,4.036002350938978
2343,4.628354441381929
2345,3.730356387100673
2349,3.4514797369948678
2350,5.108095288771451
2351,2.5081547825286514
2352,5.660116547074442
2354,3.269458422767615
2356,6.3030928629760545
2358,3.1975196204165792
2360,5.16050821096414
2362,4.721622616847909
2364,6.919692021760942
2366,2.8369845882999143
2369,2.921168602034205
2370,3.7911776343511283
2371,2.7392181524485504
2372,3.820077760567381
2377,2.089534623365339
2378,4.279783404399503
2380,3.0039392026524956
2382,2.727634795662251
2385,3.7194226092369327
2387,3.1012951052316895
2388,4.266740987179814
2389,3.455431375741682
2392,3.8066564777207583
2396,5.679614128262479
2398,3.8143977027428484
2401,3.6021461088327307
2402,2.8672211539674737
2404,7.312942694059605
2405,3.123253494847142
2406,3.5535757847115264
2408,4.253092570971808
2414,3.963215661864937
2415,3.46067582088273
2416,3.2400096247927452
2417,3.0861892157726496
2420,3.42196759774927
2421,4.042421679830851
2423,3.8548955877816713
2424,2.871739905454571
2426,4.216076708667166
2427,3.491998484025319
2429,4.042944064460565
2430,3.4765540127178722
2432,4.90134708925014
2436,3.561356761304901
2437,3.1835957797459216
2439,3.8592478528652894
2440,2.176916181405978
2443,4.553030172452563
2446,3.3896161603147155
2447,3.2144335493461202
2448,3.7617574812643637
2449,4.085522151442044
2450,3.6262362679455302
2455,4.453213732726015
2458,4.907546117278944
2464,4.92533499259797
2466,3.6022384045972595
2468,4.0820525940611505
2469,3.9371090125371895
2472,3.1221913847134566
2473,3.779280058030733
2474,4.455222868915741
2475,3.005185780131993
2476,2.0522507875766793
2478,4.680570092615276
2479,5.4073860388123505
2484,2.5497884992345696
2485,2.359384876179941
2487,5.027679214441836
2494,2.8681575625735505
2495,3.4405296450170537
2498,4.5044510478178
2499,2.423733128868265
